Ticker,Reported_Date,Actual_Label,Probability,Predicted_Label,fact_ids
BRO,2023-06-30,1.0,0.46030968,0,"[149624, 116563, 116559, 116556, 116557, 116558, 116555, 116554, 116553, 116552, 116551, 116546, 116547, 116543, 116542, 116541, 116536, 116535, 116534, 116540, 116529, 116531, 116528, 116525, 116523, 116521, 116518, 116516, 46410, 116514, 116513, 116512, 101692, 116509, 101688, 49028, 116507, 116505, 55280, 24346, 116500, 116504, 116495, 116497, 48946, 48947, 116492, 116494]"
AXP,2016-06-30,0.0,0.47377023,0,"[136435, 136433, 136432, 111937, 136368, 136370, 136249, 278091, 136124, 136123, 136122, 136125, 136126, 160509, 136103, 136081, 136055, 136056, 136036, 136012, 136006, 136004, 136001, 136000, 160488, 135889, 160487, 160485, 135872, 135870, 135857, 135863, 135851, 135849, 135841, 241896, 135809, 135804, 135803, 135773, 135771]"
IBM,2016-06-30,0.0,0.429786,0,"[111945, 252777, 193814, 27718, 275696, 27712, 193805, 174998, 193807, 224410, 171996, 252762, 171990, 37711, 171992, 171993, 242121, 171991, 278092, 278091, 117772, 242077, 242070, 155436, 171972, 37697, 27689, 227200, 252730, 27683, 171955, 252728, 42857, 171919, 68733, 45591, 68729, 68724, 252700, 27675, 252670, 171898, 27667, 27668, 37666, 171874, 252658, 27659, 206489, 171858, 224388, 252642, 252631, 252643, 241921, 37622, 37624, 27625, 278057, 278055, 27621, 27619]"
PNC,2017-06-30,0.0,0.45929253,0,"[277860, 277861, 134017, 240688, 134002, 133972, 133976, 133958, 111621, 272253, 133953, 133948, 133935, 133921, 133830, 133820, 221476, 133761, 174781, 111594, 133662, 247248, 133629, 133595, 133583, 133573, 211606, 133548, 107653, 107650, 211602, 211603, 133492, 133493, 133482, 133471, 133467, 111574]"
DRI,2016-03-31,0.0,0.40790084,0,"[187056, 187053, 187052, 187051, 187049, 187047, 187046, 187044, 187043, 187042, 187041, 155826, 187039, 187040, 187037, 187038, 187036, 187035, 187034, 187032, 187030, 187028, 187024, 187020, 187016, 155757, 187013, 187012, 187011, 187010, 187009, 187008, 187005, 187002, 187003, 187000, 186997, 186998, 186996, 186990, 186991, 183906, 186986, 186985, 186982, 186983, 186981, 186978, 186979, 186973, 186977, 186976, 186975, 186972, 186967, 186968, 183887, 186969, 155628, 155625, 186964, 186960, 155616, 186962, 183879, 155589, 186956, 186955, 155581, 186957, 186954]"
AON,2017-09-30,0.0,0.44053483,0,"[102824, 102828, 102822, 102817, 61393, 102812, 102805, 102803, 102801, 102806, 248623, 102796, 61372, 47749, 102793, 102790, 51187, 102788, 102784, 102783, 102780, 122134, 102777, 102776, 102775, 102769, 102770, 102771, 102766, 102768, 102765, 102761, 102760, 102759, 102758]"
APTV,2023-09-30,0.0,0.47784555,0,"[105144, 105149, 105148, 72577, 72561, 72567, 105139, 105143, 105136, 105137, 105138, 105135, 105133, 105131, 105129, 105128, 105127, 105121, 105124, 105125, 105115, 105119, 105122, 105117, 105111, 105113, 105108, 105103, 105105, 105096, 105099, 105100, 105093, 105092, 105091, 105090, 105087, 105088, 105083, 105086, 105080, 105077, 105072, 105079, 105069, 105073, 105071, 105067, 100856, 105065, 105061, 105060, 105064, 105063, 105059, 105062, 113386, 105051, 105052, 105054, 105057, 105042, 105044, 105041, 105046, 105040, 105037, 204257, 105038, 105036, 105031, 105035, 105029, 105030, 105033, 105034, 105028, 105026, 105025, 105022, 105015, 105016, 105017, 105018, 105020, 105021, 105012, 105011, 105013, 105010, 105008, 105005, 30207, 105007, 105006, 104997, 104998, 104995, 104992, 104989, 104990, 104991, 95856, 104988, 104986]"
DPZ,2017-06-30,0.0,0.37564856,0,"[183487, 183490, 183485, 183482, 183481, 154308, 183484, 183478, 186571, 186569, 68076, 183468, 183472, 183474, 183476, 183467, 183465, 183463, 183462, 183466, 183464, 183457, 183456, 183455, 37103, 183460, 154220, 183458, 154196, 183453, 183451, 183450, 183447, 183446, 183445, 183444, 183438, 154159, 183441, 154158, 183443, 183442, 154155, 183437, 143843, 183433, 183429, 183423, 143840, 183426, 42540, 183417, 183420, 183414, 183413, 183412, 183408, 183410, 183409, 183406, 183401, 183404, 183402, 143831, 183399, 183398, 183396, 183395, 183393, 183392, 143829, 183389, 183386]"
NVDA,2023-03-31,1.0,0.39095408,0,"[249666, 14153, 14160, 14163, 14167, 14155, 74559, 14099, 14089, 14126, 14066, 260123, 260124, 74536, 14000, 14009, 225525, 74537, 74531, 74520, 74521, 260114, 13970, 13975, 13971, 13930, 13929, 13917, 74514, 74515, 74513, 74507, 13920, 13923, 13896, 74502, 13749, 13735, 74494, 113866, 74480, 74478, 74479, 13687, 13694, 13683, 13695, 13654, 74465, 74466, 74468, 43841, 164033, 260075, 260077, 13573, 13549, 74452, 13568, 74451, 74453, 74456, 74455, 74454, 74458, 74440, 74433, 260066, 74441, 74444, 260064, 13486, 74431, 74424, 260027, 74403, 74411, 13423, 13427, 260030, 260040, 13446, 13449, 74402, 74384, 74388, 13385, 13388, 74378, 13331, 74343, 74351, 74352, 74362, 74364, 74329, 74342, 74337, 13297, 260000, 259998, 259978, 260001, 74327, 74325, 74319, 74334, 100990, 63655, 63660, 74312, 13069, 13090, 13066, 74286, 74285, 13094, 74222, 74236, 259881, 259891, 12971, 259874, 74202, 259863, 12938, 74189, 12834, 74191, 74192, 74194, 259859, 74187, 74177, 259857, 259855, 74169, 74150, 74140, 74145, 74108, 74106, 279766, 12568, 259830, 12539, 12536, 12526, 74100, 74091, 12490, 12489, 142581, 74064, 12406, 12424, 225491, 74066, 74081, 163873, 259817, 12382, 12381, 12349, 12348, 12350, 12319, 12331, 74057, 188352, 74053, 74058, 74059, 259797, 100972, 100960, 74011, 74014, 259790, 74029, 12261, 12257, 100962, 12269, 74025, 74049, 74035, 100966, 74024, 188346, 188342, 74050, 74044, 74043, 74039, 74020, 31350, 39643, 12221, 31355, 31346, 31348, 259778, 259782, 63596, 43801, 63594, 259755, 259754, 259750, 259761, 74003, 31329, 259745, 163814, 259744, 39639, 105262, 259721, 100959, 73995, 73994, 213503, 12069, 73988, 73976, 259715, 163752, 259714, 73975, 73963, 12000, 63572, 73961, 73960, 230104, 73959, 73955, 73958, 11937, 73954, 73945, 73937, 73946, 73947, 100756, 100757, 31287, 163685, 24529, 24527, 11864, 11853, 11800, 11834, 73905, 100699, 100679, 73900, 100669, 100676, 73891, 73887, 73873, 73868, 163660, 73861, 11748, 11746, 73878, 11721, 11703, 73863, 63538, 163648, 73855, 73856, 73859, 259655, 163640, 11652, 163639, 100575, 73833, 73832, 73836, 73848, 73846, 73845, 73841, 73840, 73830, 73839, 73838, 73847, 11632, 31223, 73815, 73826, 100535, 11628, 31222, 11626, 213442, 100563, 100536, 31221, 73827, 11634, 31219, 31220, 73810, 11620, 11592, 73806, 259642, 11585, 11593, 11561, 73798, 11553, 24502, 24485, 24489, 11526, 11544, 73795, 11520, 73780, 73789, 73778, 73776, 11518, 43783, 100491, 43780, 11516, 259631, 73774, 259632, 259633, 142519, 73772, 73770, 31210, 73760, 100435, 11451, 11449, 11452, 100423, 11425, 11418, 11417, 11406, 11403, 100425, 73740, 31181, 73738, 73744]"
BEN,2023-12-31,0.0,0.3641491,0,"[106149, 106145, 106144, 106143, 106142, 106140, 106139, 106132, 106135, 106128, 106127, 106122, 106124, 106113, 106115, 106118, 106116, 106121, 106119, 106110, 106111, 106108, 106109, 106106, 106104, 106103, 106099, 106098, 106093, 106096, 106094, 106092, 106088, 106090, 106077, 106079, 106082, 106085, 106086, 106070, 106066, 106072, 106071]"
HPQ,2020-09-30,1.0,0.4004178,0,"[60759, 60748, 250598, 250599, 250591, 250595, 250594, 250589, 250590, 250585, 250587, 250582, 250584, 250580, 82128, 250579, 82022, 167755, 167715, 33954, 167724, 250578, 250576, 250573, 250570, 167684, 190189, 250564, 250559, 190197, 250568, 264604, 250554, 250553, 250551, 250550, 250549, 250548, 33933, 250544, 250545]"
AMD,2023-09-30,1.0,0.4638503,0,"[72636, 72633, 72634, 72629, 63337, 72626, 72628, 72627, 72625, 72613, 72615, 72621, 72620, 72619, 72617, 72616, 72606, 72599, 72608, 7591, 72602, 72601, 72600, 72609, 72603, 72595, 72594, 72592, 72591, 72587, 72584, 30519, 72579, 72580, 7492, 72582, 72581, 43693, 43692, 72578, 72570, 72562, 72573, 72576, 259058, 72574, 72546, 72560, 259043, 72565, 7390, 7392, 72549, 72552, 72553, 72554, 72555, 7389, 259023, 259024, 72536, 72534, 72539, 7305, 72533, 72526, 72528, 72532, 72520, 72522, 72523, 72521, 72524, 72518, 258992, 72513, 72508, 7193, 72498, 72505, 72497, 72494, 258968, 72491, 7096, 97373, 97374, 7072, 258963, 72486, 7098, 63285, 72488, 63297, 175843, 72489, 7049, 72479, 7053, 7052, 7039, 7038, 72482, 7019, 72485, 72483, 63276, 7036, 72473, 72470, 72472, 72475, 72458, 6967, 72466, 258925, 258927, 72460, 6956, 6965, 72464, 72468, 97273, 6955, 72461, 72440, 72445, 72448, 72443, 72455, 72439, 72450, 72420, 72422, 72431, 72433, 72425, 72429, 72424, 72423, 72417, 72418, 39289, 72436, 72438, 72416, 72426, 6860, 6899, 258903, 258905, 39310, 72435, 72401, 72396, 72394, 6819, 72392, 72408, 72411, 72412, 63258, 72405, 72385, 72341, 72349, 72365, 72355, 72347, 72356, 72387, 72360, 72361, 72351, 72363, 72364, 72366, 72353, 72371, 72376, 72377, 72382, 258863, 72362, 72345, 6753, 72343, 6755, 6719, 6714, 258806, 258804, 72325, 6600, 72338, 72335, 72331, 72328, 72327, 258798, 30407, 72322, 258796, 6683, 6564, 6667, 6660, 6654, 6652, 6632, 6621, 6618, 6679, 6694, 72312, 72295, 72306, 72308, 72309, 72290, 72320, 48913, 72311, 72289, 72310, 72288, 72283, 6520, 72286, 258781, 258779, 72278, 6555, 72279, 72280, 72281, 72276, 72282, 72284, 72255, 72202, 72232, 72235, 72273, 72271, 72260, 72213, 72259, 72256, 72254, 72244, 72250, 72249, 72248, 72247, 72242, 72241, 72240, 72239, 72236, 72234, 72203, 72252, 72204, 72253, 72207, 39261, 6448, 6480, 6469, 6481, 6482, 6454, 6489, 72212, 72227, 72228, 72226, 72205, 72225, 72208, 72209, 72210, 72215, 72229, 72211, 72219, 72222, 72223, 72224, 72216, 72198, 72174, 72173, 72188, 72177, 72175, 72165, 6443, 72181, 72183, 72184, 6324, 6323, 258748, 72167, 72169, 72163, 258746, 72162, 72159, 72157, 72156, 72155, 72153, 72170, 72148, 72150, 96986, 72145, 6120, 72140, 72137, 72123, 30364, 72131, 72125, 72132, 72120, 6062, 72136, 72119, 72117, 56845, 72115, 56825, 96838, 72111, 72113, 72112, 63233, 72108, 72102, 72105, 63237, 5934, 72106, 63240, 72088, 72085, 72084, 72082, 72080, 72081, 72093, 39240, 72075, 72073, 258710, 72065, 5832, 5808, 72068, 258704, 72064, 30342, 30343, 72048, 72061, 72050, 72060, 258644, 72053, 72052, 72054, 72041, 39232, 258633, 30322, 72035, 72032, 72039, 72040, 72031, 72038, 72026, 72022, 5678, 258618, 258613, 258612, 72030, 72020, 72018, 5619, 72019, 72017, 72013, 72012, 5620, 5621, 72016, 5607, 71998, 72011, 63143, 71994, 71999, 72001, 72002, 72005, 72010, 71997, 72000, 71984, 71980, 71983, 71976, 71978, 71990, 71992, 71985, 71986, 71977, 96541, 71973, 71972, 71971, 71993, 5535, 63136, 5541, 63125, 63122, 71975, 71968, 71946, 258598, 71964, 71961, 71970, 71957, 71954, 71951, 71948, 71960, 71921, 39167, 71943, 71941, 71940, 43612, 71932, 71931, 71930, 71929, 43618, 71928, 71933, 71936, 39165, 71905, 71908, 71913, 71910, 71909, 5411, 71926, 71907, 71916, 71901, 71898, 71919, 63105, 43626, 71904, 71884, 71880, 71891, 71885, 71882, 71895, 30279, 30276, 71877, 71865, 71878, 71870, 71869, 96405, 96388, 71846, 71847, 71856, 71858, 71848, 71862, 71863, 162609, 71861, 96342, 5273, 5260, 71840, 71836, 71834, 71831, 71839, 71824, 71819, 71828, 71827, 71822, 258553, 71815, 71809, 71816, 71812, 71808, 71805, 71807, 71800, 71798, 71799, 5171, 71806, 5106, 5110, 71797, 71793, 71792, 71791, 71789, 5088, 71782, 71784, 71786, 96201, 71767, 71780, 71771, 71778, 71774, 71777, 71765, 30213, 71760, 258531, 71754, 71756, 71763, 5015, 71753, 71750, 4985, 4986, 71748, 258495, 71744, 71759, 4922, 71745, 71740, 4848, 71741, 71739, 71737, 71738, 4796, 71736, 71734, 71733, 71732, 71735, 71721, 4745, 71719, 71724, 71723, 4651, 71706, 71714, 71716, 71713, 258475, 4639, 4637, 4628, 4620, 71709, 71712, 4588, 71711, 4570, 63056, 71704, 4418, 4485, 4378, 4484, 71699, 71695, 71697, 4286, 258444, 4290, 71684, 4162, 71687, 4130, 4121, 71689, 39133, 71685, 71691, 71690, 63028, 63036, 4122, 30032, 30056, 30023, 71680, 71682, 30014, 30013, 29997, 71678, 71676, 71675, 71681, 71671, 4042, 71668, 71655, 95886, 71648, 71664, 71654, 71660, 71666, 71657, 71656, 71653, 4005, 71651, 71630, 71629, 71628, 29953, 39109, 71644, 71631, 71640, 71625, 71632, 71641, 71637, 71636, 71623, 3837, 3838, 71609, 3854, 3853, 71610, 71614, 71616, 71617, 71620, 71622, 71601, 71603, 71606, 71608, 258377, 71592, 71597, 71596, 71583, 29910, 71588, 71586, 3696, 71574, 71577, 71579, 71581, 71576, 71569, 3677, 71567, 71565, 71572, 3680, 71570, 71563, 71562, 71559, 71555, 71553, 258370, 3615, 3605, 71542, 71543, 71547, 3569, 71551, 3567, 71548, 71540, 71527, 24046, 71535, 71537, 71528, 71533, 71526, 71532, 71531, 71534, 71503, 71505, 71508, 71521, 71511, 71520, 71517, 71522, 71523, 71512, 62989, 71514, 71510]"
ACGL,2022-09-30,1.0,0.350849,0,"[22335, 22328, 22340, 22336, 22333, 22329, 22325, 173934, 22320, 22321, 22324, 22317, 22314, 22312, 22307, 22308, 22310, 22306, 22299, 22297, 22303, 22300, 22295, 22293, 22294, 22288, 22287, 22284, 22289, 22292, 22276, 22281, 22279, 22274, 22273, 22271, 22269, 22263, 22266, 22256, 22254, 22251, 22255, 22249, 22258, 22250, 22245, 22248, 22247, 22243, 22240, 22235, 22236, 22231, 119488, 22233, 22220, 22221, 22228, 22224, 22223, 22217, 22218, 22215, 22212, 22205, 22208, 22204, 22201, 22200, 22199, 22194, 22198, 22190, 22189, 22192, 22183, 22186, 22178, 22176, 22177, 22180, 22175, 22174, 22171, 22168, 22166, 22165, 22170, 22172, 22169]"
SBUX,2023-03-31,0.0,0.4513703,0,"[31474, 31479, 13968, 180816, 149781, 13629, 184883, 13433, 149759, 149745, 149747, 180751, 12919, 12900, 31408, 12859, 184854, 180747, 149686, 149683, 149668, 180714, 31369, 12144, 188341, 31342, 249614, 249612, 163658, 11676, 113705, 113706, 113710, 11565, 149636, 73777, 46471, 180641]"
MS,2016-12-31,0.0,0.32204095,0,"[135174, 135164, 111827, 135149, 135143, 241560, 135132, 135121, 135120, 211789, 241538, 135043, 135024, 135023, 135008, 241507, 104544, 241509, 134993, 241497, 241495, 241486, 241490, 134969, 134953, 134951, 134940, 241466, 134941, 134943, 58734, 241458, 134922, 134921, 134918, 134916, 241449, 199958, 241440, 211767, 134894, 241419, 241423, 134857, 134836, 134838, 134829, 134801, 134800, 134788, 134789, 111726, 111723, 134760, 134762, 241330, 211740, 211738, 193270, 241301, 193267, 134703, 134690, 134688, 199918, 111707, 111700, 111705, 199909, 241280, 199912, 199914, 23040, 23031, 160388, 241266, 160391, 68368, 241254, 241214]"
AMD,2021-12-31,0.0,0.40011454,0,"[79525, 79522, 79519, 79515, 79517, 79514, 262379, 79513, 79512, 79510, 79511, 79500, 79505, 79504, 79496, 262364, 79498, 262365, 79491, 79497, 79495, 79494, 79493, 79492, 79479, 32989, 79484, 79467, 79471, 79474, 79472, 79464, 262327, 262322, 262325, 64543, 79460, 79455, 79459, 79458, 262313, 79453, 79451, 79449, 79446, 79442, 79440, 262301, 79447, 79432, 79438, 79430, 79429, 79428, 262279, 262282, 79421, 79420, 79417, 79424, 64535, 79410, 262271, 79411, 79400, 79398, 79401, 79405, 79393, 79392, 79385, 79389, 79391, 79370, 79362, 79382, 79377, 79372, 79371, 79367, 79363, 79366, 79384, 79361, 79360, 79359, 79355, 79344, 79345, 79336, 79340, 79343, 79342, 79338, 262180, 262181, 79333, 79331, 79329, 79328, 79322, 79325, 79321, 79323, 79316, 79310, 79320, 262170, 41208, 79308, 79299, 32945, 79297, 79305, 79298, 79303, 79304, 262157, 262158, 262155, 79289, 79295, 262156, 79274, 79272, 79292, 79286, 79285, 79288, 79275, 79277, 262143, 262142, 79280, 64518, 79270, 79269, 79247, 79260, 79251, 79259, 79257, 79246, 79258, 79245, 79266, 79243, 79261, 79262, 79263, 79264, 79256, 79244, 79255, 79242, 79236, 79217, 79216, 79232, 79229, 79224, 44309, 64508, 114612, 79218, 262111, 262107, 79212, 262103, 79201, 79211, 79209, 79207, 79204, 79203, 262101, 32853, 262099, 79191, 79200, 79188, 79189, 79190, 79187, 79194, 79196, 79199, 79185, 79184, 79183, 79181, 79179, 79178, 79168, 79172, 79170, 79173, 79167, 79169, 79157, 79146, 79164, 79152, 79136, 79159, 280450, 79142, 79115, 79122, 79134, 79132, 79123, 79113, 79108, 79107, 79109, 79104, 79103, 79101, 79100, 262069, 79105, 79062, 79096, 79090, 79085, 79081, 79054, 79069, 79093, 79072, 79076, 79079, 79042, 79057, 79051, 79036, 79040, 79047, 79032, 79031, 79028, 79027, 79026, 79023, 79021, 261989, 261991, 79018, 79015, 79011, 79014, 261979, 79010, 79000, 78998, 79004, 79006, 79007, 79009, 79003, 78997, 78996, 78994, 78990, 78977, 78982, 78987, 78989, 78968, 78973, 78969, 78975, 78971, 78972, 78970, 78965, 78960, 78948, 78953, 78946, 78954, 78957, 78956, 78952, 78945, 78940, 78955, 78942, 78941, 78938, 78937, 64410, 220213, 78928, 78930, 78932, 78935, 78936, 78929, 78922, 78920, 78923, 78904, 78911, 78915, 78902, 78907, 78903, 78896, 78899, 78898, 78897, 78894]"
FITB,2017-03-31,0.0,0.4682751,0,"[211714, 134570, 211718, 134550, 211712, 134533, 134527, 211709, 134515, 134502, 134499, 134487, 211705, 160376, 211707, 134504, 211704, 211697, 211699, 211686, 211695, 211682, 211680, 211675, 211671, 211677, 211663, 211662, 211659, 211664, 160338, 211651, 211655, 211650, 211646, 211643, 211645, 211638, 211637, 211636, 211635, 211634, 160283]"
CME,2019-03-31,1.0,0.47907898,0,"[140116, 147120, 147119, 147117, 140119, 140113, 147116, 147110, 147111, 147113, 147112, 147106, 147105, 147104, 147103, 267087, 140107, 237734, 140108, 147100, 140106, 147096, 147091, 147090, 147086, 147089, 140096, 147083, 65838, 147084, 147074, 147071, 147073, 147075, 140090, 147080, 129112, 147078, 147067, 147069, 147066, 147064, 147062, 147063, 147059, 145010, 140086, 147057, 147056, 147054, 147053, 147052, 147050, 147049, 140079, 140081, 140077, 177267, 147048, 22678, 147036]"
V,2022-03-31,0.0,0.47178707,0,"[57569, 232679, 165521, 32643, 232529, 181188, 32626, 232406, 261761, 232424, 232423, 232407, 232384, 204580, 232387, 261712, 32616, 165476, 209022, 165442, 78438, 159004, 32603, 126996, 207945, 232288, 150561, 77953, 77914, 261464, 165326, 232160, 32516, 261396, 232122, 232111, 126677, 208956, 25152, 25120, 246719, 246718, 188886, 165219, 250125, 158963]"
ACGL,2022-03-31,1.0,0.3873246,0,"[22542, 22541, 22536, 22539, 22534, 22533, 22530, 22526, 22515, 22523, 22520, 22512, 22510, 22517, 46894, 22504, 22507, 22500, 22497, 22494, 22490, 22487, 22480, 22483, 22478, 22470, 22474, 22468, 22466, 22462, 22460, 22458, 280320, 22454, 22453, 22449, 22448, 22451, 22446, 22444, 22439, 22438, 22441, 22437, 22434, 22428, 22430, 22429, 22423, 22427, 22417, 22414, 22422, 22407, 22410, 22403, 22412, 22411, 22405, 22406, 22402, 144765, 22395, 22390, 22398, 22400, 22394, 22392, 22387, 22388, 22384, 22385]"
MCD,2017-12-31,0.0,0.44424847,0,"[153666, 183251, 239862, 186342, 183240, 183235, 132516, 183206, 153646, 153635, 186341, 186339, 132273, 223915, 244668, 244656, 244680, 61274, 153594, 239720, 153591, 153583, 153575, 153573, 153556, 153551, 199446, 183181, 153548, 153532, 153524, 153528, 183169, 183177, 186335, 153514, 153518, 153516, 153517, 153511, 153509, 192444, 183156, 239649, 153498, 244601, 183152, 183143, 183144, 251577, 183136, 183140, 153473, 186320, 186317, 153466, 183132, 183133, 183134, 153457, 153462, 153460, 183127, 153452, 183115, 153435, 183117, 66845, 239504, 239500, 66825, 186316, 186315, 186296, 153416, 186265, 186269, 244556, 244551, 186235, 183094, 153396, 183095, 183081, 183080]"
ADI,2020-09-30,1.0,0.42106974,0,"[41553, 41543, 41554, 41548, 41546, 41537, 41542, 41535, 41513, 41516, 41549, 41521, 41523, 41524, 41526, 41530, 41529, 41518, 41532, 41534, 41509, 41500, 41499, 41501, 41497, 41496, 41493, 41494, 41492, 41489, 41487, 41488, 41486, 41482, 41484]"
CMG,2019-12-31,0.0,0.48336372,0,"[152103, 152102, 152098, 182140, 152094, 152097, 152096, 152092, 152091, 152090, 152082, 152086, 152077, 152074, 152076, 152068, 152079, 152080, 41663, 152072, 152066, 152065, 152064, 152063, 152062, 152057, 152058, 152060, 152053, 152049, 152048, 152047, 152046, 152043, 152042, 152041, 152031, 152029, 152026, 152024, 152023, 152022, 152021, 152019, 152018, 152016, 152008, 152010, 152007, 152005, 152006, 152000, 152004, 151999, 151996, 152001, 152002, 151998, 151993, 151992, 151989, 151987, 151982, 151969, 151970, 151966, 151965, 151964, 151961, 182087, 151958, 151957, 151953, 151952, 151948, 151951]"
C,2019-09-30,0.0,0.4509458,0,"[128698, 128697, 146986, 128693, 47186, 128683, 128682, 47189, 128666, 128667, 128665, 128676, 128678, 128679, 128680, 128673, 128677, 237280, 128658, 271795, 237286, 237275, 128653, 128656, 128657, 128648, 128642, 128651, 128647, 117073, 128639, 117075, 128636, 128635, 128628, 128625, 237251, 159628, 159638, 277295, 128619, 128620, 209277, 209274, 128618, 128617, 50337, 128613, 128612, 121302, 128611, 121297, 128606, 128603, 47174, 237212, 128598, 128597, 128595, 128592, 128596, 128589, 128586, 121276, 128584, 128585, 182192, 41686, 237187, 128576, 128563, 128559, 128560, 107069, 107073, 121273, 128555, 121270, 128552, 128544, 277288, 275220, 277286, 128542, 121262, 146944, 128547, 146942, 275217, 128535, 128537, 128533, 128529, 204803, 128522, 128524]"
CSCO,2023-12-31,0.0,0.43629408,0,"[3353, 188072, 188073, 219215, 219211, 219202, 219189, 103690, 205571, 205573, 62878, 29701, 29702, 219153, 2401, 71170, 94745, 2219, 2217, 219148, 219138, 71095, 258037, 1166, 257946, 257943, 257948, 21510, 257955, 1128, 21511, 43564, 219075, 219074, 162090, 257831, 162020, 249185, 249188, 549, 219055, 257769, 257773, 257770, 257771, 257738, 23920, 279, 284, 222011, 249163, 131, 249166, 219047, 219046, 70279, 70312, 70351, 227810, 70147]"
