Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps
GRMN,10-Q (Quarterly report),2016-07-27,2016-06-25,https://www.sec.gov/Archives/edgar/data/1121788/000161577416006457/s103713_10q.htm,0001615774-16-006457,GRMN/0001615774-16-006457,0.85,0.85
GRMN,10-Q (Quarterly report),2016-04-27,2016-03-26,https://www.sec.gov/Archives/edgar/data/1121788/000161577416005099/s103035_10q.htm,0001615774-16-005099,GRMN/0001615774-16-005099,0.46,0.46
GRMN,10-Q (Quarterly report),2015-10-28,2015-09-26,https://www.sec.gov/Archives/edgar/data/1121788/000161577415003047/s102025_10q.htm,0001615774-15-003047,GRMN/0001615774-15-003047,0.63,0.63
GRMN,10-Q (Quarterly report),2015-07-29,2015-06-27,https://www.sec.gov/Archives/edgar/data/1121788/000161577415001958/s101486_10q.htm,0001615774-15-001958,GRMN/0001615774-15-001958,0.72,0.72
GRMN,10-Q (Quarterly report),2015-04-29,2015-03-28,https://www.sec.gov/Archives/edgar/data/1121788/000114420415025921/v407614_10q.htm,0001144204-15-025921,GRMN/0001144204-15-025921,0.35,0.35
GRMN,10-Q (Quarterly report),2014-10-29,2014-09-27,https://www.sec.gov/Archives/edgar/data/1121788/000114420414063606/v391584_10q.htm,0001144204-14-063606,GRMN/0001144204-14-063606,-0.76,-0.76
GRMN,10-Q (Quarterly report),2014-07-30,2014-06-28,https://www.sec.gov/Archives/edgar/data/1121788/000114420414045660/v384176_10q.htm,0001144204-14-045660,GRMN/0001144204-14-045660,0.94,0.93
GRMN,10-Q (Quarterly report),2014-04-30,2014-03-29,https://www.sec.gov/Archives/edgar/data/1121788/000114420414026058/v375206_10q.htm,0001144204-14-026058,GRMN/0001144204-14-026058,0.61,0.61
GRMN,10-Q (Quarterly report),2013-10-30,2013-09-28,https://www.sec.gov/Archives/edgar/data/1121788/000114420413057586/v357694_10q.htm,0001144204-13-057586,GRMN/0001144204-13-057586,0.96,0.96
GRMN,10-Q (Quarterly report),2013-08-07,2013-06-29,https://www.sec.gov/Archives/edgar/data/1121788/000114420413043499/v351053_10q.htm,0001144204-13-043499,GRMN/0001144204-13-043499,0.88,0.88
GRMN,10-Q (Quarterly report),2013-05-08,2013-03-30,https://www.sec.gov/Archives/edgar/data/1121788/000114420413026963/v338281_10q.htm,0001144204-13-026963,GRMN/0001144204-13-026963,0.45,0.45
GRMN,10-Q (Quarterly report),2012-11-07,2012-09-29,https://www.sec.gov/Archives/edgar/data/1121788/000114420412059889/v324355_10q.htm,0001144204-12-059889,GRMN/0001144204-12-059889,0.72,0.72
GRMN,10-Q (Quarterly report),2012-08-08,2012-06-30,https://www.sec.gov/Archives/edgar/data/1121788/000114420412043539/v316100_10q.htm,0001144204-12-043539,GRMN/0001144204-12-043539,0.95,0.95
GRMN,10-Q (Quarterly report),2012-05-09,2012-03-31,https://www.sec.gov/Archives/edgar/data/1121788/000114420412027190/v308106_10q.htm,0001144204-12-027190,GRMN/0001144204-12-027190,0.45,0.44
EG,10-Q (Quarterly report),2024-11-05,2024-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000046/eg-20240930.htm,0001095073-24-000046,EG/0001095073-24-000046,11.8,11.8
EG,10-Q (Quarterly report),2024-08-02,2024-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000037/eg-20240630.htm,0001095073-24-000037,EG/0001095073-24-000037,16.7,16.7
EG,10-Q (Quarterly report),2024-05-03,2024-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507324000027/eg-20240331.htm,0001095073-24-000027,EG/0001095073-24-000027,16.87,16.87
EG,10-Q (Quarterly report),2023-11-01,2023-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507323000048/eg-20230930.htm,0001095073-23-000048,EG/0001095073-23-000048,15.63,15.63
EG,10-Q (Quarterly report),2023-08-03,2023-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507323000039/eg-20230630.htm,0001095073-23-000039,EG/0001095073-23-000039,16.26,16.26
EG,10-Q (Quarterly report),2023-05-04,2023-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507323000024/everestre-20230331.htm,0001095073-23-000024,EG/0001095073-23-000024,9.31,9.31
EG,10-Q (Quarterly report),2022-11-03,2022-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507322000026/re-20220930.htm,0001095073-22-000026,EG/0001095073-22-000026,,
EG,10-Q (Quarterly report),2022-08-04,2022-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507322000017/re-20220630.htm,0001095073-22-000017,EG/0001095073-22-000017,,
EG,10-Q (Quarterly report),2022-05-05,2022-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507322000011/re-20220331.htm,0001095073-22-000011,EG/0001095073-22-000011,7.57,7.56
EG,10-Q (Quarterly report),2021-11-04,2021-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507321000035/re-20210930.htm,0001095073-21-000035,EG/0001095073-21-000035,-1.88,-1.88
EG,10-Q (Quarterly report),2021-08-05,2021-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507321000025/re-20210630.htm,0001095073-21-000025,EG/0001095073-21-000025,16.97,16.95
EG,10-Q (Quarterly report),2021-05-10,2021-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507321000017/re-20210331.htm,0001095073-21-000017,EG/0001095073-21-000017,8.53,8.52
EG,10-Q (Quarterly report),2020-11-09,2020-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507320000045/re-20200930.htm,0001095073-20-000045,EG/0001095073-20-000045,,
EG,10-Q (Quarterly report),2020-08-10,2020-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507320000035/re-20200630.htm,0001095073-20-000035,EG/0001095073-20-000035,4.78,4.77
EG,10-Q (Quarterly report),2020-05-11,2020-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507320000018/re-20200331.htm,0001095073-20-000018,EG/0001095073-20-000018,0.41,0.41
EG,10-Q (Quarterly report),2019-11-12,2019-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507319000054/re-20190930.htm,0001095073-19-000054,EG/0001095073-19-000054,2.56,2.56
EG,10-Q (Quarterly report),2019-08-09,2019-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507319000047/re-20190630.htm,0001095073-19-000047,EG/0001095073-19-000047,8.42,8.39
EG,10-Q (Quarterly report),2019-05-10,2019-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507319000025/group10q1q19.htm,0001095073-19-000025,EG/0001095073-19-000025,8.57,8.54
EG,10-Q (Quarterly report),2018-11-09,2018-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000038/group10q3q2018.htm,0001095073-18-000038,EG/0001095073-18-000038,5.04,5.02
EG,10-Q (Quarterly report),2018-08-09,2018-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000029/group10q2q2018.htm,0001095073-18-000029,EG/0001095073-18-000029,1.71,1.7
EG,10-Q (Quarterly report),2018-05-10,2018-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000019/group10q1q18.htm,0001095073-18-000019,EG/0001095073-18-000019,5.14,5.11
EG,10-Q (Quarterly report),2017-11-09,2017-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000050/group10q3q2017.htm,0001095073-17-000050,EG/0001095073-17-000050,-15.73,-15.73
EG,10-Q (Quarterly report),2017-08-09,2017-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000036/group10q2q2017.htm,0001095073-17-000036,EG/0001095073-17-000036,5.98,5.95
EG,10-Q (Quarterly report),2017-05-10,2017-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507317000023/group10q1q2017.htm,0001095073-17-000023,EG/0001095073-17-000023,7.12,7.07
EG,10-Q (Quarterly report),2016-11-09,2016-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507316000126/group10q3q2016.htm,0001095073-16-000126,EG/0001095073-16-000126,7.11,7.06
EG,10-Q (Quarterly report),2016-08-09,2016-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507316000109/group10q2q2016.htm,0001095073-16-000109,EG/0001095073-16-000109,3.7,3.67
EG,10-Q (Quarterly report),2016-05-10,2016-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507316000091/group10q1q2016.htm,0001095073-16-000091,EG/0001095073-16-000091,4.03,4.0
EG,10-Q (Quarterly report),2015-11-09,2015-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507315000044/group10q3q2015.htm,0001095073-15-000044,EG/0001095073-15-000044,2.02,2.0
EG,10-Q (Quarterly report),2015-08-10,2015-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507315000035/group10q2q2015.htm,0001095073-15-000035,EG/0001095073-15-000035,4.72,4.68
EG,10-Q (Quarterly report),2015-05-11,2015-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507315000022/group10q1q2015.htm,0001095073-15-000022,EG/0001095073-15-000022,7.26,7.19
EG,10-Q (Quarterly report),2014-11-10,2014-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507314000046/group10q3q2014.htm,0001095073-14-000046,EG/0001095073-14-000046,6.05,6.0
EG,10-Q (Quarterly report),2014-08-11,2014-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507314000037/group10q2q14.htm,0001095073-14-000037,EG/0001095073-14-000037,6.32,6.26
EG,10-Q (Quarterly report),2014-05-12,2014-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507314000021/group10q1q2014.htm,0001095073-14-000021,EG/0001095073-14-000021,6.26,6.21
EG,10-Q (Quarterly report),2013-11-12,2013-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507313000099/group10q3q2013.htm,0001095073-13-000099,EG/0001095073-13-000099,4.85,4.81
EG,10-Q (Quarterly report),2013-08-09,2013-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507313000084/group10q2q2013.htm,0001095073-13-000084,EG/0001095073-13-000084,5.6,5.56
EG,10-Q (Quarterly report),2013-05-10,2013-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507313000058/group10q1q2013.htm,0001095073-13-000058,EG/0001095073-13-000058,7.56,7.5
EG,10-Q (Quarterly report),2012-11-09,2012-09-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507312000057/group10q3q12.htm,0001095073-12-000057,EG/0001095073-12-000057,4.84,4.82
EG,10-Q (Quarterly report),2012-08-09,2012-06-30,https://www.sec.gov/Archives/edgar/data/1095073/000109507312000047/group10q2q2012.htm,0001095073-12-000047,EG/0001095073-12-000047,4.1,4.08
EG,10-Q (Quarterly report),2012-05-10,2012-03-31,https://www.sec.gov/Archives/edgar/data/1095073/000109507312000030/group10q1q2012.htm,0001095073-12-000030,EG/0001095073-12-000030,5.7,5.68
CSCO,10-Q (Quarterly report),2024-11-19,2024-10-26,https://www.sec.gov/Archives/edgar/data/858877/000085887724000030/csco-20241026.htm,0000858877-24-000030,CSCO/0000858877-24-000030,0.68,0.68
CSCO,10-Q (Quarterly report),2024-05-21,2024-04-27,https://www.sec.gov/Archives/edgar/data/858877/000085887724000007/csco-20240427.htm,0000858877-24-000007,CSCO/0000858877-24-000007,0.47,0.46
CSCO,10-Q (Quarterly report),2024-02-20,2024-01-27,https://www.sec.gov/Archives/edgar/data/858877/000085887724000003/csco-20240127.htm,0000858877-24-000003,CSCO/0000858877-24-000003,0.65,0.65
CSCO,10-Q (Quarterly report),2023-11-21,2023-10-28,https://www.sec.gov/Archives/edgar/data/858877/000085887723000031/csco-20231028.htm,0000858877-23-000031,CSCO/0000858877-23-000031,0.9,0.89
CSCO,10-Q (Quarterly report),2023-05-24,2023-04-29,https://www.sec.gov/Archives/edgar/data/858877/000085887723000013/csco-20230429.htm,0000858877-23-000013,CSCO/0000858877-23-000013,0.79,0.78
CSCO,10-Q (Quarterly report),2023-02-21,2023-01-28,https://www.sec.gov/Archives/edgar/data/858877/000085887723000005/csco-20230128.htm,0000858877-23-000005,CSCO/0000858877-23-000005,0.68,0.67
CSCO,10-Q (Quarterly report),2022-11-22,2022-10-29,https://www.sec.gov/Archives/edgar/data/858877/000085887722000025/csco-20221029.htm,0000858877-22-000025,CSCO/0000858877-22-000025,0.65,0.65
CSCO,10-Q (Quarterly report),2022-05-25,2022-04-30,https://www.sec.gov/Archives/edgar/data/858877/000085887722000009/csco-20220430.htm,0000858877-22-000009,CSCO/0000858877-22-000009,0.73,0.73
CSCO,10-Q (Quarterly report),2022-02-22,2022-01-29,https://www.sec.gov/Archives/edgar/data/858877/000085887722000004/csco-20220129.htm,0000858877-22-000004,CSCO/0000858877-22-000004,0.71,0.71
CSCO,10-Q (Quarterly report),2021-11-23,2021-10-30,https://www.sec.gov/Archives/edgar/data/858877/000085887721000018/csco-20211030.htm,0000858877-21-000018,CSCO/0000858877-21-000018,0.71,0.7
CSCO,10-Q (Quarterly report),2021-05-25,2021-05-01,https://www.sec.gov/Archives/edgar/data/858877/000085887721000008/csco-20210501.htm,0000858877-21-000008,CSCO/0000858877-21-000008,0.68,0.68
CSCO,10-Q (Quarterly report),2021-02-16,2021-01-23,https://www.sec.gov/Archives/edgar/data/858877/000085887721000004/csco-20210123.htm,0000858877-21-000004,CSCO/0000858877-21-000004,0.6,0.6
CSCO,10-Q (Quarterly report),2020-11-17,2020-10-24,https://www.sec.gov/Archives/edgar/data/858877/000085887720000015/csco-20201024.htm,0000858877-20-000015,CSCO/0000858877-20-000015,0.51,0.51
CSCO,10-Q (Quarterly report),2020-05-18,2020-04-25,https://www.sec.gov/Archives/edgar/data/858877/000085887720000006/a10qq3fy20.htm,0000858877-20-000006,CSCO/0000858877-20-000006,0.66,0.65
CSCO,10-Q (Quarterly report),2020-02-18,2020-01-25,https://www.sec.gov/Archives/edgar/data/858877/000085887720000004/a10qq2fy20.htm,0000858877-20-000004,CSCO/0000858877-20-000004,0.68,0.68
CSCO,10-Q (Quarterly report),2019-11-19,2019-10-26,https://www.sec.gov/Archives/edgar/data/858877/000085887719000018/a10qq1fy20.htm,0000858877-19-000018,CSCO/0000858877-19-000018,0.69,0.68
CSCO,10-Q (Quarterly report),2019-05-21,2019-04-27,https://www.sec.gov/Archives/edgar/data/858877/000085887719000007/a10qq3fy19.htm,0000858877-19-000007,CSCO/0000858877-19-000007,0.7,0.69
CSCO,10-Q (Quarterly report),2019-02-19,2019-01-26,https://www.sec.gov/Archives/edgar/data/858877/000085887719000003/a10qq2fy19.htm,0000858877-19-000003,CSCO/0000858877-19-000003,0.63,0.63
CSCO,10-Q (Quarterly report),2018-11-20,2018-10-27,https://www.sec.gov/Archives/edgar/data/858877/000085887718000015/a10qq1fy19.htm,0000858877-18-000015,CSCO/0000858877-18-000015,0.78,0.77
CSCO,10-Q (Quarterly report),2018-05-22,2018-04-28,https://www.sec.gov/Archives/edgar/data/858877/000085887718000007/a10qq3fy18.htm,0000858877-18-000007,CSCO/0000858877-18-000007,0.56,0.56
CSCO,10-Q (Quarterly report),2018-02-20,2018-01-27,https://www.sec.gov/Archives/edgar/data/858877/000085887718000004/a10qq2fy18.htm,0000858877-18-000004,CSCO/0000858877-18-000004,-1.78,-1.78
CSCO,10-Q (Quarterly report),2017-11-21,2017-10-28,https://www.sec.gov/Archives/edgar/data/858877/000085887717000019/a10qq1fy18.htm,0000858877-17-000019,CSCO/0000858877-17-000019,0.48,0.48
CSCO,10-Q (Quarterly report),2017-05-23,2017-04-29,https://www.sec.gov/Archives/edgar/data/858877/000085887717000010/a10qq317.htm,0000858877-17-000010,CSCO/0000858877-17-000010,0.5,0.5
CSCO,10-Q (Quarterly report),2017-02-21,2017-01-28,https://www.sec.gov/Archives/edgar/data/858877/000085887717000004/a10qq217.htm,0000858877-17-000004,CSCO/0000858877-17-000004,0.47,0.47
CSCO,10-Q (Quarterly report),2016-11-22,2016-10-29,https://www.sec.gov/Archives/edgar/data/858877/000085887716000123/a10qq117.htm,0000858877-16-000123,CSCO/0000858877-16-000123,0.46,0.46
CSCO,10-Q (Quarterly report),2016-05-24,2016-04-30,https://www.sec.gov/Archives/edgar/data/858877/000085887716000109/a10q-q316.htm,0000858877-16-000109,CSCO/0000858877-16-000109,0.47,0.46
CSCO,10-Q (Quarterly report),2016-02-18,2016-01-23,https://www.sec.gov/Archives/edgar/data/858877/000085887716000090/a10q-q216.htm,0000858877-16-000090,CSCO/0000858877-16-000090,0.62,0.62
CSCO,10-Q (Quarterly report),2015-11-19,2015-10-24,https://www.sec.gov/Archives/edgar/data/858877/000085887715000073/a10q-q116.htm,0000858877-15-000073,CSCO/0000858877-15-000073,0.48,0.48
CSCO,10-Q (Quarterly report),2015-05-20,2015-04-25,https://www.sec.gov/Archives/edgar/data/858877/000085887715000051/a10q-q315.htm,0000858877-15-000051,CSCO/0000858877-15-000051,0.48,0.47
CSCO,10-Q (Quarterly report),2015-02-18,2015-01-24,https://www.sec.gov/Archives/edgar/data/858877/000085887715000013/a10q-q215.htm,0000858877-15-000013,CSCO/0000858877-15-000013,0.47,0.46
CSCO,10-Q (Quarterly report),2014-11-20,2014-10-25,https://www.sec.gov/Archives/edgar/data/858877/000085887714000043/a10q-q115.htm,0000858877-14-000043,CSCO/0000858877-14-000043,0.36,0.35
CSCO,10-Q (Quarterly report),2014-05-22,2014-04-26,https://www.sec.gov/Archives/edgar/data/858877/000085887714000014/csco-20140426x10qq314.htm,0000858877-14-000014,CSCO/0000858877-14-000014,0.42,0.42
CSCO,10-Q (Quarterly report),2014-02-20,2014-01-25,https://www.sec.gov/Archives/edgar/data/858877/000085887714000009/csco-20140125x10qq214.htm,0000858877-14-000009,CSCO/0000858877-14-000009,0.27,0.27
CSCO,10-Q (Quarterly report),2013-11-22,2013-10-26,https://www.sec.gov/Archives/edgar/data/858877/000085887713000057/csco-20131026x10qq1fy14.htm,0000858877-13-000057,CSCO/0000858877-13-000057,0.37,0.37
CSCO,10-Q (Quarterly report),2013-05-21,2013-04-27,https://www.sec.gov/Archives/edgar/data/858877/000085887713000026/csco-2013427x10qq3.htm,0000858877-13-000026,CSCO/0000858877-13-000026,0.47,0.46
CSCO,10-Q (Quarterly report),2013-02-19,2013-01-26,https://www.sec.gov/Archives/edgar/data/858877/000085887713000013/csco-2013126x10qq2.htm,0000858877-13-000013,CSCO/0000858877-13-000013,0.59,0.59
CSCO,10-Q (Quarterly report),2012-11-20,2012-10-27,https://www.sec.gov/Archives/edgar/data/858877/000144530512003709/csco-20131027x10qq1.htm,0001445305-12-003709,CSCO/0001445305-12-003709,0.39,0.39
CSCO,10-Q (Quarterly report),2012-05-23,2012-04-28,https://www.sec.gov/Archives/edgar/data/858877/000119312512244195/d312325d10q.htm,0001193125-12-244195,CSCO/0001193125-12-244195,0.4,0.4
CSCO,10-Q (Quarterly report),2012-02-21,2012-01-28,https://www.sec.gov/Archives/edgar/data/858877/000119312512069159/d267734d10q.htm,0001193125-12-069159,CSCO/0001193125-12-069159,0.41,0.4
CBOE,10-Q (Quarterly report),2024-11-01,2024-09-30,https://www.sec.gov/Archives/edgar/data/1374310/000162828024044657/cboe-20240930.htm,0001628280-24-044657,CBOE/0001628280-24-044657,2.08,2.07
CBOE,10-Q (Quarterly report),2024-08-02,2024-06-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837024010654/cboe-20240630x10q.htm,0001558370-24-010654,CBOE/0001558370-24-010654,1.33,1.33
CBOE,10-Q (Quarterly report),2024-05-03,2024-03-31,https://www.sec.gov/Archives/edgar/data/1374310/000155837024006597/cboe-20240331x10q.htm,0001558370-24-006597,CBOE/0001558370-24-006597,1.97,1.96
CBOE,10-Q (Quarterly report),2023-11-03,2023-09-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837023017503/cboe-20230930x10q.htm,0001558370-23-017503,CBOE/0001558370-23-017503,1.96,1.95
CBOE,10-Q (Quarterly report),2023-08-04,2023-06-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837023013313/cboe-20230630x10q.htm,0001558370-23-013313,CBOE/0001558370-23-013313,1.58,1.57
CBOE,10-Q (Quarterly report),2023-05-05,2023-03-31,https://www.sec.gov/Archives/edgar/data/1374310/000155837023008202/cboe-20230331x10q.htm,0001558370-23-008202,CBOE/0001558370-23-008202,1.63,1.63
CBOE,10-Q (Quarterly report),2022-11-04,2022-09-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837022016342/cboe-20220930x10q.htm,0001558370-22-016342,CBOE/0001558370-22-016342,1.41,1.41
CBOE,10-Q (Quarterly report),2022-07-29,2022-06-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837022011344/cboe-20220630x10q.htm,0001558370-22-011344,CBOE/0001558370-22-011344,-1.74,-1.74
CBOE,10-Q (Quarterly report),2022-04-29,2022-03-31,https://www.sec.gov/Archives/edgar/data/1374310/000155837022006377/cboe-20220331x10q.htm,0001558370-22-006377,CBOE/0001558370-22-006377,1.02,1.02
CBOE,10-Q (Quarterly report),2021-10-29,2021-09-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837021013795/cboe-20210930x10q.htm,0001558370-21-013795,CBOE/0001558370-21-013795,1.12,1.12
CBOE,10-Q (Quarterly report),2021-07-30,2021-06-30,https://www.sec.gov/Archives/edgar/data/1374310/000155837021009722/cboe-20210630x10q.htm,0001558370-21-009722,CBOE/0001558370-21-009722,0.99,0.98
CBOE,10-Q (Quarterly report),2021-04-30,2021-03-31,https://www.sec.gov/Archives/edgar/data/1374310/000155837021005333/cboe-20210331x10q.htm,0001558370-21-005333,CBOE/0001558370-21-005333,1.27,1.27
