Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,annual_raw_eps,annual_diluted_eps
STX,10-K (Annual report),2024-08-02,2024-06-28,https://www.sec.gov/Archives/edgar/data/1137789/000113778924000068/stx-20240628.htm,0001137789-24-000068,STX/0001137789-24-000068,,
STX,10-K (Annual report),2023-08-04,2023-06-30,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000049/stx-20230630.htm,0001137789-23-000049,STX/0001137789-23-000049,,
STX,10-K (Annual report),2022-08-05,2022-07-01,https://www.sec.gov/Archives/edgar/data/1137789/000113778922000055/stx-20220701.htm,0001137789-22-000055,STX/0001137789-22-000055,,
STX,10-K (Annual report),2021-08-06,2021-07-02,https://www.sec.gov/Archives/edgar/data/1137789/000113778921000049/stx-20210702.htm,0001137789-21-000049,STX/0001137789-21-000049,,
STX,10-K (Annual report),2020-08-07,2020-07-03,https://www.sec.gov/Archives/edgar/data/1137789/000113778920000057/stx-20200703.htm,0001137789-20-000057,STX/0001137789-20-000057,,
STX,10-K (Annual report),2019-08-02,2019-06-28,https://www.sec.gov/Archives/edgar/data/1137789/000119312519212028/d733907d10k.htm,0001193125-19-212028,STX/0001193125-19-212028,,
STX,10-K (Annual report),2018-08-03,2018-06-29,https://www.sec.gov/Archives/edgar/data/1137789/000119312518238271/d832608d10k.htm,0001193125-18-238271,STX/0001193125-18-238271,,
STX,10-K (Annual report),2017-08-04,2017-06-30,https://www.sec.gov/Archives/edgar/data/1137789/000119312517248796/d410656d10k.htm,0001193125-17-248796,STX/0001193125-17-248796,,
STX,10-K (Annual report),2016-08-05,2016-07-01,https://www.sec.gov/Archives/edgar/data/1137789/000104746916014732/a2229376z10-k.htm,0001047469-16-014732,STX/0001047469-16-014732,,
STX,10-K (Annual report),2015-08-12,2015-07-03,https://www.sec.gov/Archives/edgar/data/1137789/000104746915006787/a2225686z10-k.htm,0001047469-15-006787,STX/0001047469-15-006787,,
STX,10-K (Annual report),2014-08-08,2014-06-27,https://www.sec.gov/Archives/edgar/data/1137789/000104746914006770/a2221037z10-k.htm,0001047469-14-006770,STX/0001047469-14-006770,,
STX,10-K (Annual report),2013-08-08,2013-06-28,https://www.sec.gov/Archives/edgar/data/1137789/000104746913008213/a2216245z10-k.htm,0001047469-13-008213,STX/0001047469-13-008213,,
STX,10-K (Annual report),2012-08-09,2012-06-29,https://www.sec.gov/Archives/edgar/data/1137789/000104746912007998/a2210517z10-k.htm,0001047469-12-007998,STX/0001047469-12-007998,,
AAPL,10-K (Annual report),2024-11-01,2024-09-28,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,0000320193-24-000123,AAPL/0000320193-24-000123,,
AAPL,10-K (Annual report),2023-11-03,2023-09-30,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm,0000320193-23-000106,AAPL/0000320193-23-000106,,
AAPL,10-K (Annual report),2022-10-28,2022-09-24,https://www.sec.gov/Archives/edgar/data/320193/000032019322000108/aapl-20220924.htm,0000320193-22-000108,AAPL/0000320193-22-000108,,
AAPL,10-K (Annual report),2021-10-29,2021-09-25,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/aapl-20210925.htm,0000320193-21-000105,AAPL/0000320193-21-000105,,
AAPL,10-K (Annual report),2020-10-30,2020-09-26,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/aapl-20200926.htm,0000320193-20-000096,AAPL/0000320193-20-000096,,
AAPL,10-K (Annual report),2019-10-31,2019-09-28,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/a10-k20199282019.htm,0000320193-19-000119,AAPL/0000320193-19-000119,,
AAPL,10-K (Annual report),2018-11-05,2018-09-29,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/a10-k20189292018.htm,0000320193-18-000145,AAPL/0000320193-18-000145,,
AAPL,10-K (Annual report),2017-11-03,2017-09-30,https://www.sec.gov/Archives/edgar/data/320193/000032019317000070/a10-k20179302017.htm,0000320193-17-000070,AAPL/0000320193-17-000070,,
AAPL,10-K (Annual report),2016-10-26,2016-09-24,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,0001628280-16-020309,AAPL/0001628280-16-020309,,
AAPL,10-K (Annual report),2015-10-28,2015-09-26,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,0001193125-15-356351,AAPL/0001193125-15-356351,,
AAPL,10-K (Annual report),2014-10-27,2014-09-27,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,0001193125-14-383437,AAPL/0001193125-14-383437,,
AAPL,10-K (Annual report),2013-10-30,2013-09-28,https://www.sec.gov/Archives/edgar/data/320193/000119312513416534/d590790d10k.htm,0001193125-13-416534,AAPL/0001193125-13-416534,,
AAPL,10-K (Annual report),2012-10-31,2012-09-29,https://www.sec.gov/Archives/edgar/data/320193/000119312512444068/d411355d10k.htm,0001193125-12-444068,AAPL/0001193125-12-444068,,
DHI,10-K (Annual report),2024-11-19,2024-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218424000057/dhi-20240930.htm,0000882184-24-000057,DHI/0000882184-24-000057,,
DHI,10-K (Annual report),2023-11-17,2023-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218423000115/dhi-20230930.htm,0000882184-23-000115,DHI/0000882184-23-000115,,
DHI,10-K (Annual report),2022-11-18,2022-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218422000184/dhi-20220930.htm,0000882184-22-000184,DHI/0000882184-22-000184,,
DHI,10-K (Annual report),2021-11-18,2021-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218421000190/dhi-20210930.htm,0000882184-21-000190,DHI/0000882184-21-000190,,
DHI,10-K (Annual report),2020-11-20,2020-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218420000143/dhi-20200930.htm,0000882184-20-000143,DHI/0000882184-20-000143,,
DHI,10-K (Annual report),2019-11-25,2019-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218419000147/a2019930-10k.htm,0000882184-19-000147,DHI/0000882184-19-000147,,
DHI,10-K (Annual report),2018-11-16,2018-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218418000120/a2018930-10k.htm,0000882184-18-000120,DHI/0000882184-18-000120,,
DHI,10-K (Annual report),2017-11-15,2017-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218417000103/a2017930-10k.htm,0000882184-17-000103,DHI/0000882184-17-000103,,
DHI,10-K (Annual report),2016-11-18,2016-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218416000203/a2016930-10k.htm,0000882184-16-000203,DHI/0000882184-16-000203,,
DHI,10-K (Annual report),2015-11-19,2015-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218415000085/a2015930-10k.htm,0000882184-15-000085,DHI/0000882184-15-000085,,
DHI,10-K (Annual report),2014-11-18,2014-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218414000097/a2014930-10k.htm,0000882184-14-000097,DHI/0000882184-14-000097,,
DHI,10-K (Annual report),2013-11-26,2013-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218413000084/a2013930-10k.htm,0000882184-13-000084,DHI/0000882184-13-000084,,
DHI,10-K (Annual report),2012-11-16,2012-09-30,https://www.sec.gov/Archives/edgar/data/882184/000088218412000065/a2012930-10k.htm,0000882184-12-000065,DHI/0000882184-12-000065,,
AJG,10-K (Annual report),2024-02-09,2023-12-31,https://www.sec.gov/Archives/edgar/data/354190/000095017024013370/ajg-20231231.htm,0000950170-24-013370,AJG/0000950170-24-013370,,
AJG,10-K (Annual report),2023-02-10,2022-12-31,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-20221231.htm,0000950170-23-002456,AJG/0000950170-23-002456,,
AJG,10-K (Annual report),2022-02-18,2021-12-31,https://www.sec.gov/Archives/edgar/data/354190/000156459022005714/ajg-10k_20211231.htm,0001564590-22-005714,AJG/0001564590-22-005714,,
AJG,10-K (Annual report),2021-02-08,2020-12-31,https://www.sec.gov/Archives/edgar/data/354190/000156459021004555/ajg-10k_20201231.htm,0001564590-21-004555,AJG/0001564590-21-004555,,
AJG,10-K (Annual report),2020-02-07,2019-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312520028191/d879025d10k.htm,0001193125-20-028191,AJG/0001193125-20-028191,,
AJG,10-K (Annual report),2019-02-08,2018-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/d618065d10k.htm,0001193125-19-032304,AJG/0001193125-19-032304,,
AJG,10-K (Annual report),2018-02-12,2017-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312518038261/d486069d10k.htm,0001193125-18-038261,AJG/0001193125-18-038261,,
AJG,10-K (Annual report),2017-02-13,2016-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312517038619/d314580d10k.htm,0001193125-17-038619,AJG/0001193125-17-038619,,
AJG,10-K (Annual report),2016-02-10,2015-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312516457703/d118346d10k.htm,0001193125-16-457703,AJG/0001193125-16-457703,,
AJG,10-K (Annual report),2015-02-13,2014-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm,0001193125-15-047308,AJG/0001193125-15-047308,,
AJG,10-K (Annual report),2014-02-07,2013-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312514040834/d661245d10k.htm,0001193125-14-040834,AJG/0001193125-14-040834,,
AJG,10-K (Annual report),2013-02-08,2012-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312513046126/d460219d10k.htm,0001193125-13-046126,AJG/0001193125-13-046126,,
AJG,10-K (Annual report),2012-02-14,2011-12-31,https://www.sec.gov/Archives/edgar/data/354190/000119312512061292/d287012d10k.htm,0001193125-12-061292,AJG/0001193125-12-061292,,
CMG,10-K (Annual report),2024-02-08,2023-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000156276224000023/cmg-20231231x10k.htm,0001562762-24-000023,CMG/0001562762-24-000023,,
CMG,10-K (Annual report),2023-02-09,2022-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809023000010/cmg-20221231x10k.htm,0001058090-23-000010,CMG/0001058090-23-000010,,
CMG,10-K (Annual report),2022-02-11,2021-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809022000011/cmg-20211231x10k.htm,0001058090-22-000011,CMG/0001058090-22-000011,,
CMG,10-K (Annual report),2021-02-10,2020-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809021000010/cmg-20201231x10k.htm,0001058090-21-000010,CMG/0001058090-21-000010,,
CMG,10-K (Annual report),2020-02-05,2019-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809020000010/cmg-20191231x10k.htm,0001058090-20-000010,CMG/0001058090-20-000010,,
CMG,10-K (Annual report),2019-02-08,2018-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809019000007/cmg-20181231x10k.htm,0001058090-19-000007,CMG/0001058090-19-000007,,
CMG,10-K (Annual report),2018-02-08,2017-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809018000018/cmg-20171231x10k.htm,0001058090-18-000018,CMG/0001058090-18-000018,,
CMG,10-K (Annual report),2017-02-07,2016-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809017000009/cmg-20161231x10k.htm,0001058090-17-000009,CMG/0001058090-17-000009,,
CMG,10-K (Annual report),2016-02-05,2015-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000105809016000058/cmg-20151231x10k.htm,0001058090-16-000058,CMG/0001058090-16-000058,,
CMG,10-K (Annual report),2015-02-04,2014-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000119312515033771/d861905d10k.htm,0001193125-15-033771,CMG/0001193125-15-033771,,
CMG,10-K (Annual report),2014-02-05,2013-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000119312514035451/d629534d10k.htm,0001193125-14-035451,CMG/0001193125-14-035451,,
CMG,10-K (Annual report),2013-02-08,2012-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000119312513046377/d445653d10k.htm,0001193125-13-046377,CMG/0001193125-13-046377,,
CMG,10-K (Annual report),2012-02-10,2011-12-31,https://www.sec.gov/Archives/edgar/data/1058090/000119312512052969/d280751d10k.htm,0001193125-12-052969,CMG/0001193125-12-052969,,
SBUX,10-K (Annual report),2024-11-20,2024-09-29,https://www.sec.gov/Archives/edgar/data/829224/000082922424000057/sbux-20240929.htm,0000829224-24-000057,SBUX/0000829224-24-000057,,
SBUX,10-K (Annual report),2023-11-17,2023-10-01,https://www.sec.gov/Archives/edgar/data/829224/000082922423000058/sbux-20231001.htm,0000829224-23-000058,SBUX/0000829224-23-000058,,
SBUX,10-K (Annual report),2022-11-18,2022-10-02,https://www.sec.gov/Archives/edgar/data/829224/000082922422000058/sbux-20221002.htm,0000829224-22-000058,SBUX/0000829224-22-000058,,
SBUX,10-K (Annual report),2021-11-19,2021-10-03,https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/sbux-20211003.htm,0000829224-21-000086,SBUX/0000829224-21-000086,,
SBUX,10-K (Annual report),2020-11-12,2020-09-27,https://www.sec.gov/Archives/edgar/data/829224/000082922420000078/sbux-20200927.htm,0000829224-20-000078,SBUX/0000829224-20-000078,,
SBUX,10-K (Annual report),2019-11-15,2019-09-29,https://www.sec.gov/Archives/edgar/data/829224/000082922419000051/sbux-9292019x10xk.htm,0000829224-19-000051,SBUX/0000829224-19-000051,,
SBUX,10-K (Annual report),2018-11-16,2018-09-30,https://www.sec.gov/Archives/edgar/data/829224/000082922418000052/sbux-9302018x10xk.htm,0000829224-18-000052,SBUX/0000829224-18-000052,,
SBUX,10-K (Annual report),2017-11-17,2017-10-01,https://www.sec.gov/Archives/edgar/data/829224/000082922417000049/sbux-1012017x10xk.htm,0000829224-17-000049,SBUX/0000829224-17-000049,,
SBUX,10-K (Annual report),2016-11-18,2016-10-02,https://www.sec.gov/Archives/edgar/data/829224/000082922416000083/sbux-1022016x10xk.htm,0000829224-16-000083,SBUX/0000829224-16-000083,,
SBUX,10-K (Annual report),2015-11-12,2015-09-27,https://www.sec.gov/Archives/edgar/data/829224/000082922415000038/sbux-9272015x10k.htm,0000829224-15-000038,SBUX/0000829224-15-000038,,
SBUX,10-K (Annual report),2014-11-14,2014-09-28,https://www.sec.gov/Archives/edgar/data/829224/000082922414000041/sbux-9282014x10k.htm,0000829224-14-000041,SBUX/0000829224-14-000041,,
SBUX,10-K (Annual report),2013-11-18,2013-09-29,https://www.sec.gov/Archives/edgar/data/829224/000082922413000044/sbux-9292013x10k.htm,0000829224-13-000044,SBUX/0000829224-13-000044,,
SBUX,10-K (Annual report),2012-11-16,2012-09-30,https://www.sec.gov/Archives/edgar/data/829224/000082922412000007/sbux-9302012x10k.htm,0000829224-12-000007,SBUX/0000829224-12-000007,,
TPR,10-K (Annual report),2024-08-15,2024-06-29,https://www.sec.gov/Archives/edgar/data/1116132/000111613224000018/tpr-20240629.htm,0001116132-24-000018,TPR/0001116132-24-000018,,
TPR,10-K (Annual report),2023-08-17,2023-07-01,https://www.sec.gov/Archives/edgar/data/1116132/000111613223000020/tpr-20230701.htm,0001116132-23-000020,TPR/0001116132-23-000020,,
TPR,10-K (Annual report),2022-08-18,2022-07-02,https://www.sec.gov/Archives/edgar/data/1116132/000111613222000018/tpr-20220702.htm,0001116132-22-000018,TPR/0001116132-22-000018,,
TPR,10-K (Annual report),2021-08-19,2021-07-03,https://www.sec.gov/Archives/edgar/data/1116132/000111613221000020/tpr-20210703.htm,0001116132-21-000020,TPR/0001116132-21-000020,,
TPR,10-K (Annual report),2020-08-13,2020-06-27,https://www.sec.gov/Archives/edgar/data/1116132/000111613220000022/tpr6272020-10k.htm,0001116132-20-000022,TPR/0001116132-20-000022,,
TPR,10-K (Annual report),2019-08-15,2019-06-29,https://www.sec.gov/Archives/edgar/data/1116132/000111613219000016/tpr6302018-10k1.htm,0001116132-19-000016,TPR/0001116132-19-000016,,
TPR,10-K (Annual report),2018-08-16,2018-06-30,https://www.sec.gov/Archives/edgar/data/1116132/000111613218000021/tpr6302018-10k.htm,0001116132-18-000021,TPR/0001116132-18-000021,,
TPR,10-K (Annual report),2017-08-18,2017-07-01,https://www.sec.gov/Archives/edgar/data/1116132/000111613217000011/coh7012017-10k.htm,0001116132-17-000011,TPR/0001116132-17-000011,,
TPR,10-K (Annual report),2016-08-19,2016-07-02,https://www.sec.gov/Archives/edgar/data/1116132/000111613216000026/coh7022016-10k.htm,0001116132-16-000026,TPR/0001116132-16-000026,,
TPR,10-K (Annual report),2015-08-14,2015-06-27,https://www.sec.gov/Archives/edgar/data/1116132/000111613215000010/coh6272015-10k.htm,0001116132-15-000010,TPR/0001116132-15-000010,,
TPR,10-K (Annual report),2014-08-15,2014-06-28,https://www.sec.gov/Archives/edgar/data/1116132/000111613214000003/coh6282014-10k.htm,0001116132-14-000003,TPR/0001116132-14-000003,,
TPR,10-K (Annual report),2013-08-22,2013-06-29,https://www.sec.gov/Archives/edgar/data/1116132/000114420413047469/v350111_10k.htm,0001144204-13-047469,TPR/0001144204-13-047469,,
TPR,10-K (Annual report),2012-08-22,2012-06-30,https://www.sec.gov/Archives/edgar/data/1116132/000114420412047660/v319486_10k.htm,0001144204-12-047660,TPR/0001144204-12-047660,,
FSLR,10-K (Annual report),2024-02-27,2023-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449424000004/fslr-20231231.htm,0001274494-24-000004,FSLR/0001274494-24-000004,,
FSLR,10-K (Annual report),2023-02-28,2022-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000002/fslr-20221231.htm,0001274494-23-000002,FSLR/0001274494-23-000002,,
FSLR,10-K (Annual report),2022-03-01,2021-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449422000009/fslr-20211231.htm,0001274494-22-000009,FSLR/0001274494-22-000009,,
FSLR,10-K (Annual report),2021-02-26,2020-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000162828021003343/fslr-20201231.htm,0001628280-21-003343,FSLR/0001628280-21-003343,,
FSLR,10-K (Annual report),2020-02-21,2019-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449420000011/fslr10-k12x31x2019.htm,0001274494-20-000011,FSLR/0001274494-20-000011,,
FSLR,10-K (Annual report),2019-02-22,2018-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449419000004/fslr10-k12x31x2018.htm,0001274494-19-000004,FSLR/0001274494-19-000004,,
FSLR,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449418000011/fslr10-k12x31x2017.htm,0001274494-18-000011,FSLR/0001274494-18-000011,,
FSLR,10-K (Annual report),2017-02-22,2016-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449417000006/fslr10-k12x31x2016.htm,0001274494-17-000006,FSLR/0001274494-17-000006,,
FSLR,10-K (Annual report),2016-02-24,2015-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000067/fslr10-k12x31x2015.htm,0001274494-16-000067,FSLR/0001274494-16-000067,,
FSLR,10-K (Annual report),2015-02-25,2014-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449415000006/fslrdec1410-k.htm,0001274494-15-000006,FSLR/0001274494-15-000006,,
FSLR,10-K (Annual report),2014-02-26,2013-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449414000011/fslrdec1310k.htm,0001274494-14-000011,FSLR/0001274494-14-000011,,
FSLR,10-K (Annual report),2013-02-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000006/fslrdec1210k.htm,0001274494-13-000006,FSLR/0001274494-13-000006,,
